"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
3268,"7000000836","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-36","3rd Floor","Tenant","Lakshmi Kumar","8000000836","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000344","W1-D-000836","E2004701B0000000000344","W1-W-000836",12.90247000,77.58906600
3269,"7000000837","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-37","Ground floor","Owner","Deepa Kumar","8000000837","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000345","W1-D-000837","E2004701B0000000000345","W1-W-000837",12.90247200,77.58921600
3270,"7000000838","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-38","1st Floor","Tenant","Asha Kumar","8000000838","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000346","W1-D-000838","E2004701B0000000000346","W1-W-000838",12.90247400,77.58936600
3271,"7000000839","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-39","2nd Floor","Owner","Pallavi Kumar","8000000839","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000347","W1-D-000839","E2004701B0000000000347","W1-W-000839",12.90247600,77.58951600
3272,"7000000840","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-40","3rd Floor","Tenant","Bhavana Kumar","8000000840","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000348","W1-D-000840","E2004701B0000000000348","W1-W-000840",12.90247800,77.58966600
3273,"7000000841","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-41","Ground floor","Owner","Aarav Sharma","8000000841","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000349","W1-D-000841","E2004701B0000000000349","W1-W-000841",12.90248000,77.58981600
3274,"7000000842","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-42","1st Floor","Tenant","Vihaan Sharma","8000000842","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034A","W1-D-000842","E2004701B000000000034A","W1-W-000842",12.90248200,77.58996600
3275,"7000000843","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-43","2nd Floor","Owner","Aditya Sharma","8000000843","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034B","W1-D-000843","E2004701B000000000034B","W1-W-000843",12.90248400,77.59011600
3276,"7000000844","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-44","3rd Floor","Tenant","Arjun Sharma","8000000844","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034C","W1-D-000844","E2004701B000000000034C","W1-W-000844",12.90248600,77.59026600
3277,"7000000845","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-45","Ground floor","Owner","Rohan Sharma","8000000845","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034D","W1-D-000845","E2004701B000000000034D","W1-W-000845",12.90248800,77.59041600
3278,"7000000846","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-46","1st Floor","Tenant","Rahul Sharma","8000000846","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034E","W1-D-000846","E2004701B000000000034E","W1-W-000846",12.90249000,77.59056600
3279,"7000000847","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-47","2nd Floor","Owner","Karthik Sharma","8000000847","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000034F","W1-D-000847","E2004701B000000000034F","W1-W-000847",12.90249200,77.59071600
3280,"7000000848","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-48","3rd Floor","Tenant","Vikram Sharma","8000000848","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000350","W1-D-000848","E2004701B0000000000350","W1-W-000848",12.90249400,77.59086600
3281,"7000000849","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-49","Ground floor","Owner","Akash Sharma","8000000849","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000351","W1-D-000849","E2004701B0000000000351","W1-W-000849",12.90249600,77.59101600
3282,"7000000850","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","17-50","1st Floor","Tenant","Siddharth Sharma","8000000850","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000352","W1-D-000850","E2004701B0000000000352","W1-W-000850",12.90249800,77.59116600
3283,"7000000851","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-01","2nd Floor","Owner","Ananya Sharma","8000000851","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000353","W1-D-000851","E2004701B0000000000353","W1-W-000851",12.90260000,77.58756800
3284,"7000000852","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-02","3rd Floor","Tenant","Aadhya Sharma","8000000852","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000354","W1-D-000852","E2004701B0000000000354","W1-W-000852",12.90260200,77.58771800
3285,"7000000853","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-03","Ground floor","Owner","Diya Sharma","8000000853","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000355","W1-D-000853","E2004701B0000000000355","W1-W-000853",12.90260400,77.58786800
3286,"7000000854","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-04","1st Floor","Tenant","Ishita Sharma","8000000854","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000356","W1-D-000854","E2004701B0000000000356","W1-W-000854",12.90260600,77.58801800
3287,"7000000855","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-05","2nd Floor","Owner","Kavya Sharma","8000000855","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000357","W1-D-000855","E2004701B0000000000357","W1-W-000855",12.90260800,77.58816800
3288,"7000000856","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-06","3rd Floor","Tenant","Meera Sharma","8000000856","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000358","W1-D-000856","E2004701B0000000000358","W1-W-000856",12.90261000,77.58831800
3289,"7000000857","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-07","Ground floor","Owner","Sneha Sharma","8000000857","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000359","W1-D-000857","E2004701B0000000000359","W1-W-000857",12.90261200,77.58846800
3290,"7000000858","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-08","1st Floor","Tenant","Pooja Sharma","8000000858","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035A","W1-D-000858","E2004701B000000000035A","W1-W-000858",12.90261400,77.58861800
3291,"7000000859","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-09","2nd Floor","Owner","Riya Sharma","8000000859","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035B","W1-D-000859","E2004701B000000000035B","W1-W-000859",12.90261600,77.58876800
3292,"7000000860","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-10","3rd Floor","Tenant","Nandini Sharma","8000000860","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035C","W1-D-000860","E2004701B000000000035C","W1-W-000860",12.90261800,77.58891800
3293,"7000000861","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-11","Ground floor","Owner","Sanjay Sharma","8000000861","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035D","W1-D-000861","E2004701B000000000035D","W1-W-000861",12.90262000,77.58906800
3294,"7000000862","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-12","1st Floor","Tenant","Manoj Sharma","8000000862","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035E","W1-D-000862","E2004701B000000000035E","W1-W-000862",12.90262200,77.58921800
3295,"7000000863","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-13","2nd Floor","Owner","Suresh Sharma","8000000863","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000035F","W1-D-000863","E2004701B000000000035F","W1-W-000863",12.90262400,77.58936800
3296,"7000000864","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-14","3rd Floor","Tenant","Mahesh Sharma","8000000864","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000360","W1-D-000864","E2004701B0000000000360","W1-W-000864",12.90262600,77.58951800
3297,"7000000865","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-15","Ground floor","Owner","Prakash Sharma","8000000865","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000361","W1-D-000865","E2004701B0000000000361","W1-W-000865",12.90262800,77.58966800
3298,"7000000866","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-16","1st Floor","Tenant","Ramesh Sharma","8000000866","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000362","W1-D-000866","E2004701B0000000000362","W1-W-000866",12.90263000,77.58981800
3299,"7000000867","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-17","2nd Floor","Owner","Ganesh Sharma","8000000867","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000363","W1-D-000867","E2004701B0000000000363","W1-W-000867",12.90263200,77.58996800
3300,"7000000868","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-18","3rd Floor","Tenant","Dinesh Sharma","8000000868","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000364","W1-D-000868","E2004701B0000000000364","W1-W-000868",12.90263400,77.59011800
3301,"7000000869","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-19","Ground floor","Owner","Nikhil Sharma","8000000869","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000365","W1-D-000869","E2004701B0000000000365","W1-W-000869",12.90263600,77.59026800
3302,"7000000870","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-20","1st Floor","Tenant","Varun Sharma","8000000870","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000366","W1-D-000870","E2004701B0000000000366","W1-W-000870",12.90263800,77.59041800
3303,"7000000871","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-21","2nd Floor","Owner","Priya Sharma","8000000871","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000367","W1-D-000871","E2004701B0000000000367","W1-W-000871",12.90264000,77.59056800
3304,"7000000872","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-22","3rd Floor","Tenant","Divya Sharma","8000000872","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000368","W1-D-000872","E2004701B0000000000368","W1-W-000872",12.90264200,77.59071800
3305,"7000000873","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-23","Ground floor","Owner","Swathi Sharma","8000000873","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000369","W1-D-000873","E2004701B0000000000369","W1-W-000873",12.90264400,77.59086800
3306,"7000000874","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-24","1st Floor","Tenant","Shreya Sharma","8000000874","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036A","W1-D-000874","E2004701B000000000036A","W1-W-000874",12.90264600,77.59101800
3307,"7000000875","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-25","2nd Floor","Owner","Keerthi Sharma","8000000875","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036B","W1-D-000875","E2004701B000000000036B","W1-W-000875",12.90264800,77.59116800
3308,"7000000876","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-26","3rd Floor","Tenant","Lakshmi Sharma","8000000876","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036C","W1-D-000876","E2004701B000000000036C","W1-W-000876",12.90275000,77.58757000
3309,"7000000877","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-27","Ground floor","Owner","Deepa Sharma","8000000877","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036D","W1-D-000877","E2004701B000000000036D","W1-W-000877",12.90275200,77.58772000
3310,"7000000878","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-28","1st Floor","Tenant","Asha Sharma","8000000878","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036E","W1-D-000878","E2004701B000000000036E","W1-W-000878",12.90275400,77.58787000
3311,"7000000879","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-29","2nd Floor","Owner","Pallavi Sharma","8000000879","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000036F","W1-D-000879","E2004701B000000000036F","W1-W-000879",12.90275600,77.58802000
3312,"7000000880","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-30","3rd Floor","Tenant","Bhavana Sharma","8000000880","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000370","W1-D-000880","E2004701B0000000000370","W1-W-000880",12.90275800,77.58817000
3313,"7000000881","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-31","Ground floor","Owner","Aarav Reddy","8000000881","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000371","W1-D-000881","E2004701B0000000000371","W1-W-000881",12.90276000,77.58832000
3314,"7000000882","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-32","1st Floor","Tenant","Vihaan Reddy","8000000882","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000372","W1-D-000882","E2004701B0000000000372","W1-W-000882",12.90276200,77.58847000
3315,"7000000883","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-33","2nd Floor","Owner","Aditya Reddy","8000000883","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000373","W1-D-000883","E2004701B0000000000373","W1-W-000883",12.90276400,77.58862000
3316,"7000000884","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-34","3rd Floor","Tenant","Arjun Reddy","8000000884","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000374","W1-D-000884","E2004701B0000000000374","W1-W-000884",12.90276600,77.58877000
3317,"7000000885","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-35","Ground floor","Owner","Rohan Reddy","8000000885","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000375","W1-D-000885","E2004701B0000000000375","W1-W-000885",12.90276800,77.58892000
3318,"7000000886","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-36","1st Floor","Tenant","Rahul Reddy","8000000886","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000376","W1-D-000886","E2004701B0000000000376","W1-W-000886",12.90277000,77.58907000
3319,"7000000887","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-37","2nd Floor","Owner","Karthik Reddy","8000000887","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000377","W1-D-000887","E2004701B0000000000377","W1-W-000887",12.90277200,77.58922000
3320,"7000000888","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-38","3rd Floor","Tenant","Vikram Reddy","8000000888","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000378","W1-D-000888","E2004701B0000000000378","W1-W-000888",12.90277400,77.58937000
3321,"7000000889","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-39","Ground floor","Owner","Akash Reddy","8000000889","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000379","W1-D-000889","E2004701B0000000000379","W1-W-000889",12.90277600,77.58952000
3322,"7000000890","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-40","1st Floor","Tenant","Siddharth Reddy","8000000890","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037A","W1-D-000890","E2004701B000000000037A","W1-W-000890",12.90277800,77.58967000
3323,"7000000891","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-41","2nd Floor","Owner","Ananya Reddy","8000000891","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037B","W1-D-000891","E2004701B000000000037B","W1-W-000891",12.90278000,77.58982000
3324,"7000000892","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-42","3rd Floor","Tenant","Aadhya Reddy","8000000892","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037C","W1-D-000892","E2004701B000000000037C","W1-W-000892",12.90278200,77.58997000
3325,"7000000893","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-43","Ground floor","Owner","Diya Reddy","8000000893","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037D","W1-D-000893","E2004701B000000000037D","W1-W-000893",12.90278400,77.59012000
3326,"7000000894","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-44","1st Floor","Tenant","Ishita Reddy","8000000894","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037E","W1-D-000894","E2004701B000000000037E","W1-W-000894",12.90278600,77.59027000
3327,"7000000895","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-45","2nd Floor","Owner","Kavya Reddy","8000000895","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000037F","W1-D-000895","E2004701B000000000037F","W1-W-000895",12.90278800,77.59042000
3328,"7000000896","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-46","3rd Floor","Tenant","Meera Reddy","8000000896","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000380","W1-D-000896","E2004701B0000000000380","W1-W-000896",12.90279000,77.59057000
3329,"7000000897","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-47","Ground floor","Owner","Sneha Reddy","8000000897","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000381","W1-D-000897","E2004701B0000000000381","W1-W-000897",12.90279200,77.59072000
3330,"7000000898","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-48","1st Floor","Tenant","Pooja Reddy","8000000898","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000382","W1-D-000898","E2004701B0000000000382","W1-W-000898",12.90279400,77.59087000
3331,"7000000899","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-49","2nd Floor","Owner","Riya Reddy","8000000899","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000383","W1-D-000899","E2004701B0000000000383","W1-W-000899",12.90279600,77.59102000
3332,"7000000900","Zone A - Division 1 - Ward 1 - Block 9","Individual HHs","18-50","3rd Floor","Tenant","Nandini Reddy","8000000900","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000384","W1-D-000900","E2004701B0000000000384","W1-W-000900",12.90279800,77.59117000
3333,"7000000901","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-01","Ground floor","Owner","Sanjay Reddy","8000000901","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000385","W1-D-000901","E2004701B0000000000385","W1-W-000901",12.90290000,77.58757200
3334,"7000000902","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-02","1st Floor","Tenant","Manoj Reddy","8000000902","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000386","W1-D-000902","E2004701B0000000000386","W1-W-000902",12.90290200,77.58772200
3335,"7000000903","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-03","2nd Floor","Owner","Suresh Reddy","8000000903","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000387","W1-D-000903","E2004701B0000000000387","W1-W-000903",12.90290400,77.58787200
3336,"7000000904","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-04","3rd Floor","Tenant","Mahesh Reddy","8000000904","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000388","W1-D-000904","E2004701B0000000000388","W1-W-000904",12.90290600,77.58802200
3337,"7000000905","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-05","Ground floor","Owner","Prakash Reddy","8000000905","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000389","W1-D-000905","E2004701B0000000000389","W1-W-000905",12.90290800,77.58817200
3338,"7000000906","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-06","1st Floor","Tenant","Ramesh Reddy","8000000906","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038A","W1-D-000906","E2004701B000000000038A","W1-W-000906",12.90291000,77.58832200
3339,"7000000907","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-07","2nd Floor","Owner","Ganesh Reddy","8000000907","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038B","W1-D-000907","E2004701B000000000038B","W1-W-000907",12.90291200,77.58847200
3340,"7000000908","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-08","3rd Floor","Tenant","Dinesh Reddy","8000000908","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038C","W1-D-000908","E2004701B000000000038C","W1-W-000908",12.90291400,77.58862200
3341,"7000000909","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-09","Ground floor","Owner","Nikhil Reddy","8000000909","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038D","W1-D-000909","E2004701B000000000038D","W1-W-000909",12.90291600,77.58877200
3342,"7000000910","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-10","1st Floor","Tenant","Varun Reddy","8000000910","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038E","W1-D-000910","E2004701B000000000038E","W1-W-000910",12.90291800,77.58892200
3343,"7000000911","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-11","2nd Floor","Owner","Priya Reddy","8000000911","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000038F","W1-D-000911","E2004701B000000000038F","W1-W-000911",12.90292000,77.58907200
3344,"7000000912","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-12","3rd Floor","Tenant","Divya Reddy","8000000912","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000390","W1-D-000912","E2004701B0000000000390","W1-W-000912",12.90292200,77.58922200
3345,"7000000913","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-13","Ground floor","Owner","Swathi Reddy","8000000913","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000391","W1-D-000913","E2004701B0000000000391","W1-W-000913",12.90292400,77.58937200
3346,"7000000914","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-14","1st Floor","Tenant","Shreya Reddy","8000000914","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000392","W1-D-000914","E2004701B0000000000392","W1-W-000914",12.90292600,77.58952200
3347,"7000000915","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-15","2nd Floor","Owner","Keerthi Reddy","8000000915","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000393","W1-D-000915","E2004701B0000000000393","W1-W-000915",12.90292800,77.58967200
3348,"7000000916","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-16","3rd Floor","Tenant","Lakshmi Reddy","8000000916","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000394","W1-D-000916","E2004701B0000000000394","W1-W-000916",12.90293000,77.58982200
3349,"7000000917","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-17","Ground floor","Owner","Deepa Reddy","8000000917","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000395","W1-D-000917","E2004701B0000000000395","W1-W-000917",12.90293200,77.58997200
3350,"7000000918","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-18","1st Floor","Tenant","Asha Reddy","8000000918","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000396","W1-D-000918","E2004701B0000000000396","W1-W-000918",12.90293400,77.59012200
3351,"7000000919","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-19","2nd Floor","Owner","Pallavi Reddy","8000000919","1",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000397","W1-D-000919","E2004701B0000000000397","W1-W-000919",12.90293600,77.59027200
3352,"7000000920","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-20","3rd Floor","Tenant","Bhavana Reddy","8000000920","2",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000398","W1-D-000920","E2004701B0000000000398","W1-W-000920",12.90293800,77.59042200
3353,"7000000921","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-21","Ground floor","Owner","Aarav Shetty","8000000921","3",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A0000000000399","W1-D-000921","E2004701B0000000000399","W1-W-000921",12.90294000,77.59057200
3354,"7000000922","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-22","1st Floor","Tenant","Vihaan Shetty","8000000922","4",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000039A","W1-D-000922","E2004701B000000000039A","W1-W-000922",12.90294200,77.59072200
3355,"7000000923","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-23","2nd Floor","Owner","Aditya Shetty","8000000923","5",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000039B","W1-D-000923","E2004701B000000000039B","W1-W-000923",12.90294400,77.59087200
3356,"7000000924","Zone A - Division 1 - Ward 1 - Block 10","Individual HHs","19-24","3rd Floor","Tenant","Arjun Shetty","8000000924","6",NULL,"2026-08-11 06:38:26.266","2026-08-11 06:38:26.266","E2004701A000000000039C","W1-D-000924","E2004701B000000000039C","W1-W-000924",12.90294600,77.59102200
